,Date Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6,Channel7,Channel8
1,2021-09-20 16:00:12.5779,-200,-200,-200,-200,-200,-200
2,2021-09-20 16:00:13.4094,-200,-200,-200,-200,-200,-200
3,2021-09-20 16:00:13.4111,-200,-200,-200,-200,-200,-200
4,2021-09-20 16:00:13.4123,-200,-200,-200,-200,-200,-200
5,2021-09-20 16:00:13.4139,-200,-200,-200,-200,-200,-200
6,2021-09-20 16:00:13.4152,-200,-200,-200,-200,-200,-200
7,2021-09-20 16:00:13.4170,-200,-200,-200,-200,-200,-200
8,2021-09-20 16:00:13.4193,-200,-200,-200,-200,-200,-200
9,2021-09-20 16:00:13.4236,-200,-200,-200,-200,-200,-200
10,2021-09-20 16:00:13.4356,-200,-200,-200,-200,-200,-200
11,2021-09-20 16:00:13.4366,-200,-200,-200,-200,-200,-200
12,2021-09-20 16:00:13.4371,-200,-200,-200,-200,-200,-200
13,2021-09-20 16:00:13.4375,-200,-200,-200,-200,-200,-200
14,2021-09-20 16:00:13.4380,-200,-200,-200,-200,-200,-200
15,2021-09-20 16:00:13.4384,-200,-200,-200,-200,-200,-200
16,2021-09-20 16:00:13.4815,-200,-200,-200,-200,-200,-200
17,2021-09-20 16:00:13.5415,-200,-200,-200,-200,-200,-200
18,2021-09-20 16:00:13.6019,-200,-200,-200,-200,-200,-200
19,2021-09-20 16:00:13.6608,-200,-200,-200,-200,-200,-200
20,2021-09-20 16:00:13.7202,-200,-200,-200,-200,-200,-200
21,2021-09-20 16:00:13.7781,-200,-200,-200,-200,-200,-200
22,2021-09-20 16:00:13.8396,-200,-200,-200,-200,-200,-200
23,2021-09-20 16:00:13.8971,-200,-200,-200,-200,-200,-200
24,2021-09-20 16:00:13.9584,-200,-200,-200,-200,-200,-200
25,2021-09-20 16:00:14.0195,-200,-200,-200,-200,-200,-200
26,2021-09-20 16:00:14.0793,-200,-200,-200,-200,-200,-200
27,2021-09-20 16:00:14.1454,-200,-200,-200,-200,-200,-200
28,2021-09-20 16:00:14.2070,-200,-200,-200,-200,-200,-200
29,2021-09-20 16:00:14.2574,-200,-200,-200,-200,-200,-200
30,2021-09-20 16:00:14.3187,-200,-200,-200,-200,-200,-200
31,2021-09-20 16:00:14.3799,-200,-200,-200,-200,-200,-200
32,2021-09-20 16:00:14.4376,-200,-200,-200,-200,-200,-200
33,2021-09-20 16:00:14.4995,-200,-200,-200,-200,-200,-200
34,2021-09-20 16:00:14.5688,-200,-200,-200,-200,-200,-200
35,2021-09-20 16:00:14.6181,-200,-200,-200,-200,-200,-200
36,2021-09-20 16:00:14.6813,-200,-200,-200,-200,-200,-200
37,2021-09-20 16:00:14.7402,-200,-200,-200,-200,-200,-200
38,2021-09-20 16:00:14.7981,-200,-200,-200,-200,-200,-200
39,2021-09-20 16:00:14.8593,-200,-200,-200,-200,-200,-200
40,2021-09-20 16:00:14.9169,-200,-200,-200,-200,-200,-200
41,2021-09-20 16:00:14.9812,-200,-200,-200,-200,-200,-200
42,2021-09-20 16:00:15.0439,-200,-200,-200,-200,-200,-200
43,2021-09-20 16:00:15.0980,-200,-200,-200,-200,-200,-200
44,2021-09-20 16:00:15.1585,-200,-200,-200,-200,-200,-200
45,2021-09-20 16:00:15.2196,-200,-200,-200,-200,-200,-200
46,2021-09-20 16:00:15.2774,-200,-200,-200,-200,-200,-200
47,2021-09-20 16:00:15.3425,-200,-200,-200,-200,-200,-200
48,2021-09-20 16:00:15.4001,-200,-200,-200,-200,-200,-200
49,2021-09-20 16:00:15.4673,-200,-200,-200,-200,-200,-200
50,2021-09-20 16:00:15.5189,-200,-200,-200,-200,-200,-200
51,2021-09-20 16:00:15.5800,-200,-200,-200,-200,-200,-200
52,2021-09-20 16:00:15.6378,-200,-200,-200,-200,-200,-200
53,2021-09-20 16:00:15.6994,-200,-200,-200,-200,-200,-200
54,2021-09-20 16:00:15.7607,-200,-200,-200,-200,-200,-200
55,2021-09-20 16:00:15.8200,-200,-200,-200,-200,-200,-200
56,2021-09-20 16:00:15.8792,-200,-200,-200,-200,-200,-200
57,2021-09-20 16:00:15.9368,-200,-200,-200,-200,-200,-200
58,2021-09-20 16:00:15.9983,-200,-200,-200,-200,-200,-200
59,2021-09-20 16:00:16.0621,-200,-200,-200,-200,-200,-200
60,2021-09-20 16:00:16.1261,-200,-200,-200,-200,-200,-200
61,2021-09-20 16:00:16.1809,-200,-200,-200,-200,-200,-200
62,2021-09-20 16:00:16.2400,-200,-200,-200,-200,-200,-200
63,2021-09-20 16:00:16.2973,-200,-200,-200,-200,-200,-200
64,2021-09-20 16:00:16.3587,-200,-200,-200,-200,-200,-200
65,2021-09-20 16:00:16.4201,-200,-200,-200,-200,-200,-200
66,2021-09-20 16:00:16.4778,-200,-200,-200,-200,-200,-200
67,2021-09-20 16:00:16.5449,-200,-200,-200,-200,-200,-200
68,2021-09-20 16:00:16.6006,-200,-200,-200,-200,-200,-200
69,2021-09-20 16:00:16.6613,-200,-200,-200,-200,-200,-200
70,2021-09-20 16:00:16.7191,-200,-200,-200,-200,-200,-200
71,2021-09-20 16:00:16.7802,-200,-200,-200,-200,-200,-200
72,2021-09-20 16:00:16.8380,-200,-200,-200,-200,-200,-200
73,2021-09-20 16:00:16.8992,-200,-200,-200,-200,-200,-200
74,2021-09-20 16:00:16.9607,-200,-200,-200,-200,-200,-200
75,2021-09-20 16:00:17.0205,-200,-200,-200,-200,-200,-200
76,2021-09-20 16:00:17.0813,-200,-200,-200,-200,-200,-200
77,2021-09-20 16:00:17.1589,-200,-200,-200,-200,-200,-200
78,2021-09-20 16:00:17.1986,-200,-200,-200,-200,-200,-200
79,2021-09-20 16:00:17.2599,-200,-200,-200,-200,-200,-200
80,2021-09-20 16:00:17.3173,-200,-200,-200,-200,-200,-200
81,2021-09-20 16:00:17.3786,-200,-200,-200,-200,-200,-200
82,2021-09-20 16:00:17.4623,-200,-200,-200,-200,-200,-200
83,2021-09-20 16:00:17.5110,-200,-200,-200,-200,-200,-200
84,2021-09-20 16:00:17.5589,-200,-200,-200,-200,-200,-200
85,2021-09-20 16:00:17.6200,-200,-200,-200,-200,-200,-200
86,2021-09-20 16:00:17.6778,-200,-200,-200,-200,-200,-200
87,2021-09-20 16:00:17.7390,-200,-200,-200,-200,-200,-200
88,2021-09-20 16:00:17.8035,-200,-200,-200,-200,-200,-200
89,2021-09-20 16:00:17.8722,-200,-200,-200,-200,-200,-200
90,2021-09-20 16:00:17.9193,-200,-200,-200,-200,-200,-200
91,2021-09-20 16:00:17.9804,-200,-200,-200,-200,-200,-200
92,2021-09-20 16:00:18.0382,-200,-200,-200,-200,-200,-200
93,2021-09-20 16:00:18.0996,-200,-200,-200,-200,-200,-200
94,2021-09-20 16:00:18.1570,-200,-200,-200,-200,-200,-200
95,2021-09-20 16:00:18.2186,-200,-200,-200,-200,-200,-200
96,2021-09-20 16:00:18.2812,-200,-200,-200,-200,-200,-200
97,2021-09-20 16:00:18.3426,-200,-200,-200,-200,-200,-200
98,2021-09-20 16:00:18.4002,-200,-200,-200,-200,-200,-200
99,2021-09-20 16:00:18.4599,-200,-200,-200,-200,-200,-200
100,2021-09-20 16:00:18.5175,-200,-200,-200,-200,-200,-200
